CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned
588,France,Male,32,1,0.0,2,1,1,8763.87,1,PLATINUM,824
450,Spain,Male,25,9,74237.2,2,0,1,195463.35,3,SILVER,547
680,Spain,Male,36,7,0.0,2,1,0,20109.21,5,DIAMOND,524
830,Spain,Male,40,4,0.0,2,0,1,81622.52,5,DIAMOND,543
685,France,Female,33,6,0.0,2,0,1,186785.01,3,SILVER,340
775,Germany,Female,38,4,125212.65,2,1,1,15795.88,2,GOLD,332
699,France,Male,44,8,158697.61,1,1,0,107181.22,2,DIAMOND,963
774,Germany,Male,36,9,130809.77,1,1,0,152290.28,5,SILVER,560
624,France,Female,32,2,79368.87,2,1,1,145471.94,1,SILVER,994
492,France,Male,29,1,144591.96,1,1,1,196293.76,3,SILVER,251
684,France,Female,25,1,0.0,2,0,1,144978.47,2,DIAMOND,904
573,Spain,Male,56,3,154669.77,1,0,1,115462.27,5,SILVER,454
457,Germany,Male,42,4,126772.57,1,0,1,126106.4,3,DIAMOND,322
680,Spain,Female,31,9,119825.75,2,1,1,101139.3,5,DIAMOND,307
657,Germany,Male,30,1,139762.13,2,1,1,23317.88,5,SILVER,731
773,Germany,Male,47,2,118079.47,4,1,1,143007.49,4,PLATINUM,668
659,Germany,Male,48,4,123593.22,2,1,0,82469.06,1,PLATINUM,291
719,France,Male,49,5,105918.1,1,1,1,16246.59,1,DIAMOND,221
718,Spain,Female,39,2,0.0,1,1,1,52138.49,2,PLATINUM,431
706,Germany,Male,31,1,117020.08,2,1,0,54439.53,4,GOLD,401
692,Germany,Female,43,10,118588.83,1,1,1,161241.65,5,DIAMOND,443
695,France,Female,50,8,0.0,1,1,0,126381.6,2,PLATINUM,680
729,France,Male,32,6,93694.42,1,1,1,79919.13,2,GOLD,613
660,France,Female,20,6,167685.56,1,1,0,57929.9,5,DIAMOND,345
625,France,Male,43,8,201696.07,1,1,0,133020.9,4,GOLD,538
643,France,Male,34,7,0.0,2,0,1,100304.13,5,DIAMOND,520
665,France,Male,28,8,137300.23,1,1,0,90174.83,4,GOLD,638
850,France,Male,30,10,153972.89,2,1,0,62811.03,1,DIAMOND,945
705,France,Male,25,3,113736.27,1,0,1,196864.61,2,PLATINUM,645
593,Spain,Male,35,4,161637.75,1,1,1,20008.46,1,GOLD,391
610,France,Male,37,0,0.0,1,1,0,114514.64,5,PLATINUM,728
522,Germany,Female,25,5,94049.92,2,1,0,103269.0,3,SILVER,913
561,France,Male,37,5,0.0,2,1,0,83093.25,5,PLATINUM,650
731,Germany,Female,21,8,132312.06,1,1,0,106663.46,2,GOLD,269
756,France,Male,62,3,0.0,1,1,1,11199.04,3,SILVER,600
759,France,Female,31,1,109848.6,1,1,1,42012.55,5,SILVER,299
608,France,Female,30,8,0.0,2,1,0,128875.86,2,GOLD,657
628,Germany,Male,40,5,181768.32,2,1,1,129107.97,2,SILVER,307
772,Germany,Male,42,3,75075.31,2,1,0,92888.52,2,GOLD,339
750,France,Male,22,5,0.0,2,0,1,105125.65,5,GOLD,950
850,Germany,Female,47,4,99219.47,2,1,1,122141.13,1,GOLD,630
507,Germany,Male,31,9,111589.67,1,1,0,150037.19,2,PLATINUM,473
729,Germany,Female,39,1,131513.26,1,1,1,193715.0,1,PLATINUM,751
752,Spain,Female,35,2,0.0,1,1,0,44335.54,4,PLATINUM,309
664,France,Female,44,8,142989.69,1,1,1,115452.51,3,DIAMOND,750
430,Germany,Male,36,1,138992.48,2,0,0,122373.42,3,SILVER,770
646,Germany,Male,50,6,145295.31,2,1,1,27814.74,3,GOLD,561
498,Germany,Male,25,8,121702.73,1,1,1,132210.49,4,DIAMOND,793
749,France,Male,40,1,139290.41,1,1,0,182855.42,1,SILVER,381
593,France,Female,35,6,133489.12,2,1,1,78101.29,4,DIAMOND,864
710,Germany,Male,37,6,135795.63,1,0,1,46523.6,5,PLATINUM,677
719,Spain,Male,44,2,0.0,2,1,0,196582.19,5,GOLD,660
569,Spain,Female,34,6,144855.34,1,0,0,196555.32,4,GOLD,697
593,France,Male,45,4,138825.19,1,0,0,10828.78,5,PLATINUM,475
625,France,Male,39,5,0.0,1,1,0,99800.87,5,GOLD,520
714,Germany,Female,55,9,180075.22,1,1,1,100127.71,1,GOLD,652
799,France,Female,22,8,174185.98,2,0,1,192633.85,3,PLATINUM,219
755,Germany,Female,37,0,113865.23,2,1,1,117396.25,3,GOLD,589
651,France,Male,36,7,0.0,2,1,0,13898.31,1,GOLD,545
610,Spain,Male,46,5,91897.8,1,1,0,54394.28,1,SILVER,914
589,France,Male,32,2,0.0,2,0,1,9468.64,2,GOLD,539
666,France,Female,41,10,141162.08,1,1,0,50908.48,2,SILVER,510
744,Spain,Male,36,2,153804.44,1,1,1,87213.33,3,SILVER,252
585,France,Female,28,6,105795.9,1,1,1,41219.09,2,PLATINUM,446
673,Spain,Female,37,0,0.0,2,0,0,82351.06,1,PLATINUM,602
686,France,Female,43,0,0.0,1,1,1,170072.9,5,PLATINUM,929
520,Spain,Female,35,4,115680.81,1,1,1,90280.7,5,PLATINUM,275
650,Spain,Male,71,0,0.0,1,1,1,175380.77,5,GOLD,928
659,Germany,Female,39,1,104502.11,1,1,0,20652.69,5,DIAMOND,966
583,France,Male,39,1,129299.28,2,1,0,73107.6,1,DIAMOND,378
722,Germany,Female,48,10,138311.76,1,1,1,3472.63,2,DIAMOND,310
705,France,Female,48,0,0.0,2,0,0,149772.61,1,SILVER,587
516,France,Female,40,9,0.0,2,0,1,33266.29,2,PLATINUM,693
842,France,Male,44,3,141252.18,4,0,1,128521.16,5,PLATINUM,741
647,Germany,Male,52,7,130013.12,1,1,1,190806.36,4,SILVER,309
539,France,Male,39,1,0.0,1,1,1,28184.7,5,PLATINUM,445
732,France,Male,79,10,61811.23,1,1,1,104222.8,1,SILVER,726
762,France,Male,35,9,0.0,2,1,1,43075.7,1,DIAMOND,749
597,Spain,Male,26,5,0.0,2,0,1,95159.13,3,GOLD,545
560,Spain,Female,31,5,125341.69,1,1,0,79547.39,4,PLATINUM,797
720,Germany,Male,46,3,97042.6,1,1,1,133516.51,2,GOLD,809
458,France,Female,39,9,0.0,2,1,0,116343.09,4,PLATINUM,345
611,Germany,Female,49,9,115488.52,2,1,1,138656.81,4,SILVER,991
678,France,Male,54,7,128914.97,1,0,0,191746.23,2,SILVER,323
573,France,Male,31,2,0.0,2,1,1,91957.39,3,PLATINUM,629
715,France,Male,35,2,141005.47,1,1,1,60407.93,1,SILVER,674
625,Germany,Female,35,5,86147.46,2,1,0,163440.8,2,GOLD,240
542,France,Male,32,7,107871.72,1,1,0,125302.64,2,DIAMOND,668
678,France,Female,49,3,204510.94,1,0,1,738.88,2,SILVER,810
711,Spain,Female,28,5,0.0,2,1,1,93959.96,3,DIAMOND,979
551,Spain,Male,32,4,0.0,2,1,0,53420.53,3,DIAMOND,921
678,Spain,Male,30,0,0.0,1,1,0,35113.08,4,GOLD,965
621,Germany,Male,40,8,174126.75,3,1,0,172490.78,5,SILVER,994
761,Spain,Male,27,8,0.0,2,1,0,63297.7,5,SILVER,494
612,France,Male,41,5,0.0,3,0,0,151256.22,4,DIAMOND,327
649,Spain,Male,29,2,45022.23,1,1,1,173495.77,4,PLATINUM,595
747,France,Female,40,3,0.0,1,0,0,57817.84,2,DIAMOND,929
603,Germany,Female,55,7,127723.25,2,1,0,139469.11,4,SILVER,301
535,Germany,Male,48,5,134542.73,1,1,1,58203.67,4,SILVER,351
724,Germany,Male,54,8,172192.49,1,1,1,136902.01,2,SILVER,565
688,Germany,Female,34,9,91025.58,2,0,1,163783.0,4,SILVER,985
660,Germany,Female,23,6,166070.48,2,0,0,90494.72,4,GOLD,313
614,France,Female,19,5,97445.49,2,1,0,122823.34,5,PLATINUM,596
714,Spain,Male,34,5,0.0,2,1,0,193040.32,3,SILVER,446
550,Germany,Male,29,9,145294.08,2,1,0,147484.13,3,SILVER,872
600,Spain,Male,36,4,0.0,2,1,0,143635.36,1,GOLD,767
724,France,Female,40,6,110054.45,1,1,1,86950.72,2,SILVER,680
551,Germany,Male,31,9,82293.82,2,1,1,91565.25,3,PLATINUM,748
653,Germany,Female,25,2,158266.42,3,1,1,199357.24,4,GOLD,630
636,Germany,Male,49,6,113599.74,2,1,0,158887.09,2,PLATINUM,752
464,Spain,Female,34,5,76001.57,1,1,1,158668.87,1,DIAMOND,527
523,Germany,Male,27,8,61688.61,2,1,0,147059.16,4,GOLD,316
636,Spain,Male,60,7,124447.73,1,1,1,141364.62,2,DIAMOND,359
589,Germany,Male,55,7,119961.48,1,1,0,65156.83,5,PLATINUM,248
733,Germany,Male,45,2,113939.36,2,1,0,3218.71,1,PLATINUM,995
774,Spain,Male,46,9,0.0,2,1,1,34774.26,2,SILVER,919
481,France,Male,37,8,152303.66,2,1,1,175082.2,1,PLATINUM,517
591,France,Female,33,4,113743.37,1,1,0,124625.08,2,SILVER,947
674,Spain,Male,36,2,0.0,2,1,1,182787.17,1,GOLD,353
507,Spain,Male,32,7,0.0,2,1,0,67926.18,5,SILVER,506
670,Spain,Female,40,3,0.0,1,1,1,182650.15,5,GOLD,270
574,Spain,Male,36,1,0.0,2,0,1,71709.12,2,DIAMOND,980
759,France,Female,38,1,104091.29,1,0,0,91561.91,1,PLATINUM,875
584,Spain,Female,38,3,0.0,2,1,1,4525.4,2,GOLD,941
687,Germany,Female,41,2,154007.21,1,1,0,158408.23,5,SILVER,410
662,France,Male,34,2,0.0,2,0,1,21497.27,4,GOLD,892
850,Germany,Male,36,5,119984.07,1,1,0,191535.11,1,GOLD,328
593,Spain,Female,40,2,0.0,1,1,1,5194.95,2,SILVER,678
635,France,Female,72,4,74812.84,1,0,1,27448.33,5,GOLD,627
537,Germany,Male,66,8,103291.25,2,1,1,130664.79,4,GOLD,458
769,France,Male,29,8,0.0,2,1,1,172290.61,2,DIAMOND,411
668,Spain,Male,45,4,102486.21,2,1,1,158379.25,4,GOLD,823
540,France,Male,22,4,0.0,3,1,1,186233.26,3,PLATINUM,530
620,France,Male,37,0,107548.94,1,1,0,71175.94,5,GOLD,319
681,Germany,Female,44,3,105206.7,2,1,1,163558.36,2,GOLD,923
713,France,Female,37,8,0.0,1,1,1,16403.41,2,GOLD,444
769,Germany,Male,60,9,148846.39,1,1,0,192831.67,5,GOLD,310
653,France,Male,29,2,0.0,2,1,1,41671.81,5,PLATINUM,718
775,Spain,Male,48,4,178144.91,2,0,0,50168.41,5,DIAMOND,795
527,Spain,Male,28,6,128396.33,2,1,0,79919.97,5,SILVER,882
556,Germany,Male,42,0,115915.53,2,0,1,125435.47,5,DIAMOND,569
835,Germany,Female,29,10,130420.2,2,0,0,106276.55,5,DIAMOND,349
763,Spain,Male,67,9,148564.66,1,0,1,87236.4,1,PLATINUM,595
644,France,Male,33,2,0.0,1,1,0,96420.58,1,DIAMOND,482
785,France,Female,47,9,122031.55,1,1,1,33823.5,5,GOLD,560
654,France,Female,29,4,96974.97,1,0,1,141404.07,2,DIAMOND,342
683,France,Male,41,6,95696.52,2,1,1,184366.14,5,GOLD,459
632,Spain,Female,39,5,97854.37,2,1,0,93536.38,4,DIAMOND,271
646,Germany,Male,39,6,121681.91,2,0,1,61793.47,1,GOLD,321
572,Spain,Male,31,5,98108.79,1,0,1,119996.95,1,GOLD,639
556,Germany,Male,37,9,145018.64,2,1,0,90928.02,1,SILVER,545
808,Germany,Female,37,2,100431.84,1,1,0,35140.49,2,DIAMOND,424
850,France,Male,36,7,0.0,1,1,1,40812.9,3,GOLD,944
690,Spain,Female,26,2,0.0,2,1,1,93255.85,3,GOLD,568
738,Spain,Male,35,8,127290.61,1,1,0,16081.62,2,SILVER,620
604,Germany,Male,25,7,165413.43,1,1,1,35279.74,2,SILVER,616
832,Spain,Male,29,8,93833.86,1,0,1,10417.87,2,GOLD,294
606,France,Male,37,6,82373.94,1,0,0,172526.9,3,PLATINUM,632
755,France,Female,38,1,0.0,2,1,0,20734.81,4,GOLD,644
437,France,Female,26,1,120923.52,1,0,1,78854.57,2,GOLD,310
679,France,Female,36,3,0.0,2,1,1,2243.41,5,SILVER,773
614,France,Male,51,3,0.0,2,1,1,5552.37,4,GOLD,705
689,Germany,Female,30,5,136650.89,1,1,1,41865.72,1,PLATINUM,432
631,Germany,Male,40,3,107949.45,1,1,0,52449.62,4,DIAMOND,728
606,Spain,Female,46,8,0.0,2,1,1,183717.94,2,DIAMOND,939
651,Germany,Male,29,3,121890.06,1,1,0,54530.51,1,GOLD,499
786,France,Female,33,0,83036.05,1,0,1,154990.58,2,PLATINUM,595
610,Germany,Male,50,1,113957.01,2,1,0,196526.55,4,SILVER,264
540,France,Male,37,6,0.0,2,1,0,141998.89,1,GOLD,417
644,Spain,Male,18,7,0.0,1,0,1,59645.24,1,GOLD,620
574,Germany,Male,54,1,99774.5,1,0,0,4896.11,5,SILVER,222
626,France,Male,38,7,141074.59,1,1,0,52795.56,2,DIAMOND,323
622,France,Female,30,2,158584.82,3,1,0,142342.55,2,DIAMOND,981
646,Spain,Female,42,3,99836.47,1,0,1,22909.56,3,GOLD,324
730,France,Male,39,1,116537.6,1,0,0,145679.6,1,GOLD,453
738,France,Female,39,1,94435.45,2,0,1,189430.86,5,SILVER,474
756,France,Female,24,1,0.0,2,1,0,184182.25,5,DIAMOND,896
580,Spain,Male,61,8,125921.37,1,1,1,94677.83,5,DIAMOND,700
516,France,Female,33,7,127305.5,1,1,1,120037.36,4,GOLD,924
598,Spain,Female,38,6,0.0,2,0,0,173783.38,4,PLATINUM,897
589,France,Male,37,7,85146.48,2,1,0,86490.09,2,SILVER,806
594,Germany,Female,32,4,120074.97,2,1,1,162961.79,2,DIAMOND,728
601,Germany,Male,35,8,71553.83,1,1,0,177384.45,4,DIAMOND,448
702,France,Female,40,1,103549.24,1,0,0,9712.52,3,DIAMOND,804
675,Spain,Male,32,8,197436.82,1,1,1,52710.7,3,DIAMOND,236
660,France,Male,34,1,0.0,2,1,0,9692.58,3,DIAMOND,853
508,France,Female,31,7,0.0,2,1,1,6123.15,4,GOLD,573
703,Germany,Male,35,5,140691.08,2,1,0,167810.26,3,PLATINUM,811
850,Germany,Female,44,5,128605.32,1,0,1,171096.2,2,PLATINUM,952
757,Germany,Male,36,1,65349.71,1,0,0,64539.64,2,SILVER,788
643,France,Female,51,2,105229.53,1,1,0,34967.75,2,SILVER,848
781,France,Male,29,9,0.0,2,0,0,172097.4,4,SILVER,867
559,France,Male,32,9,145303.52,1,1,0,103560.98,2,PLATINUM,450
708,France,Female,34,4,0.0,1,1,1,62868.33,3,GOLD,578
486,France,Male,63,9,97009.15,1,1,1,85101.0,1,GOLD,575
627,Germany,Male,30,3,128770.88,2,1,1,40199.01,5,GOLD,315
479,Spain,Male,35,4,125920.98,1,1,1,20393.44,5,SILVER,555
714,Spain,Female,31,6,152926.6,1,1,1,50899.91,3,DIAMOND,983
730,Germany,Female,33,7,130367.87,1,1,0,15142.1,2,GOLD,910
739,France,Male,40,4,0.0,2,0,0,173321.65,4,GOLD,804
614,France,Male,51,4,40685.92,1,1,1,46775.28,4,PLATINUM,954
752,Germany,Male,29,4,129514.99,1,1,1,102930.46,2,PLATINUM,449
738,Spain,Male,36,5,0.0,2,1,1,96881.32,1,GOLD,856
558,Spain,Female,31,7,0.0,2,1,0,166720.28,1,SILVER,689
802,Spain,Male,41,6,0.0,2,1,0,47322.05,2,DIAMOND,340
666,France,Male,46,5,123873.19,1,1,1,177844.06,2,PLATINUM,742
564,France,Male,31,0,110527.17,1,1,1,87060.77,2,GOLD,752
778,France,Male,34,5,139064.06,2,0,0,67949.32,2,SILVER,899
592,France,Female,34,9,0.0,2,1,1,20460.2,4,DIAMOND,813
685,France,Female,50,6,94238.75,2,1,1,50664.07,4,DIAMOND,941
494,France,Male,25,6,0.0,2,0,1,109988.09,1,PLATINUM,376
654,France,Female,37,5,0.0,1,0,1,71492.28,5,PLATINUM,236
561,France,Female,35,5,0.0,2,1,0,59981.62,2,PLATINUM,598
422,France,Male,41,6,153238.88,1,1,0,11663.09,5,GOLD,741
648,Spain,Male,36,8,146943.38,2,1,1,130041.45,3,GOLD,780
591,Germany,Female,35,2,90194.34,2,1,0,57064.57,5,DIAMOND,986
550,France,Male,34,8,122359.5,1,0,0,116495.55,2,GOLD,702
627,Spain,Male,48,1,132759.8,1,1,0,78899.22,5,GOLD,419
443,Germany,Male,59,4,110939.3,1,1,0,72846.58,5,PLATINUM,304
720,Germany,Female,37,8,156282.79,1,1,0,45985.52,1,GOLD,390
645,France,Male,45,6,155417.61,1,0,1,3449.22,3,PLATINUM,810
655,Spain,Female,35,1,106405.03,1,1,1,82900.25,3,DIAMOND,580
696,France,Male,22,9,149777.0,1,1,1,198032.93,3,PLATINUM,873
630,Spain,Female,21,1,85818.18,1,1,1,133102.3,2,DIAMOND,374
773,Spain,Male,52,2,0.0,2,1,0,57337.79,5,PLATINUM,607
617,France,Male,25,1,102585.88,2,1,1,115387.4,5,SILVER,779
541,Germany,Female,39,9,100116.67,1,1,1,199808.1,2,GOLD,635
655,Germany,Male,67,6,148363.38,1,1,1,186995.17,5,PLATINUM,241
564,Spain,Male,31,5,121461.87,1,1,1,20432.09,1,PLATINUM,279
724,Spain,Male,36,1,0.0,2,1,0,52462.25,3,GOLD,660
683,Spain,Female,24,8,98567.1,1,1,0,187987.01,1,SILVER,987
630,France,Male,28,9,0.0,2,0,0,32599.35,2,SILVER,625
552,Spain,Female,34,4,0.0,2,1,0,140286.69,4,GOLD,878
574,France,Female,39,5,119013.86,1,1,0,103421.91,4,DIAMOND,904
727,France,Male,52,4,0.0,2,1,1,118429.02,1,SILVER,647
652,Germany,Male,50,8,125437.64,1,1,1,17160.94,1,DIAMOND,765
683,France,Male,39,4,0.0,2,1,0,171716.81,2,GOLD,913
762,Spain,Female,26,7,123709.46,2,1,1,169654.57,4,PLATINUM,669
739,France,Female,20,4,133800.98,1,0,1,150245.81,3,PLATINUM,320
678,Germany,Male,32,4,139626.01,1,1,1,118235.52,3,PLATINUM,287
837,France,Female,29,9,0.0,2,1,1,41866.26,4,SILVER,374
580,Spain,Female,65,1,0.0,2,0,1,103182.46,1,GOLD,352
708,Germany,Female,43,0,118994.84,1,1,0,181499.77,1,PLATINUM,904
536,France,Female,22,5,89492.62,1,0,0,42934.43,2,DIAMOND,231
758,France,Female,52,7,125095.94,1,1,0,171189.83,2,PLATINUM,747
579,Germany,Female,42,3,137560.38,2,1,1,85424.34,2,PLATINUM,909
741,Spain,Male,43,0,0.0,2,1,1,2920.63,1,SILVER,242
731,Germany,Male,37,3,116880.53,1,0,0,172718.35,5,SILVER,782
771,France,Male,39,5,0.0,2,1,0,96270.64,1,DIAMOND,300
629,Spain,Male,31,6,132876.55,1,1,1,130862.11,3,PLATINUM,342
737,France,Female,32,7,128551.36,2,0,1,189402.71,2,GOLD,314
684,France,Male,60,2,116563.58,1,1,0,120257.7,1,SILVER,969
670,France,Female,41,10,0.0,3,1,0,81602.02,4,DIAMOND,378
554,Spain,Male,42,1,0.0,2,0,1,183492.9,2,GOLD,593
703,France,Female,40,7,0.0,2,0,1,122518.5,4,GOLD,566
493,Germany,Female,35,8,178317.6,1,0,0,197428.64,1,SILVER,738
722,Spain,Male,43,1,0.0,1,1,0,44560.17,5,SILVER,448
573,France,Male,27,2,128243.03,1,1,1,11631.34,2,DIAMOND,383
778,France,Male,44,8,123863.64,1,1,0,144494.94,1,DIAMOND,830
543,France,Male,36,6,0.0,2,1,0,176728.28,4,GOLD,894
652,Germany,Male,46,10,121063.8,3,1,0,151481.86,5,SILVER,683
630,France,Female,36,2,110414.48,1,1,1,48984.95,3,SILVER,882
686,Germany,Male,29,3,185379.02,1,1,0,64679.07,3,SILVER,713
632,France,Male,40,5,147650.68,1,1,1,199674.83,1,SILVER,651
723,France,Female,35,0,0.0,2,0,1,61290.99,1,GOLD,996
850,Germany,Male,28,4,147972.19,1,1,0,60708.72,2,SILVER,823
541,France,Male,32,8,0.0,2,0,0,40889.14,5,PLATINUM,725
729,Spain,Male,31,8,164870.81,2,1,1,9567.39,4,PLATINUM,249
650,Spain,Male,24,8,108881.73,1,1,0,104492.83,3,SILVER,853
850,Germany,Male,55,0,98710.89,1,1,1,83617.17,4,SILVER,614
572,Spain,Male,35,4,152390.26,1,1,0,128123.66,4,GOLD,951
625,France,Female,28,3,0.0,1,0,0,183646.41,4,GOLD,718
831,Germany,Male,32,9,80262.66,1,1,0,194867.78,4,GOLD,590
571,France,Female,23,10,151097.28,1,0,1,17163.75,2,GOLD,841
640,France,Male,33,7,154575.76,1,1,0,25722.28,5,GOLD,762
672,Germany,Female,21,1,35741.69,1,1,0,28789.94,2,DIAMOND,466
626,Germany,Male,39,10,132287.92,3,1,1,51467.92,5,PLATINUM,880
518,France,Female,45,9,105525.65,2,1,1,73418.29,3,DIAMOND,610
759,Spain,Female,74,6,128917.84,1,1,1,48244.64,1,DIAMOND,793
760,Spain,Female,32,2,0.0,1,1,1,114565.35,4,GOLD,625
739,Germany,Male,32,3,102128.27,1,1,0,63981.37,2,DIAMOND,979
594,France,Male,23,5,156267.59,1,1,0,160968.44,2,GOLD,871
474,Spain,Male,37,3,0.0,2,0,0,57175.32,4,SILVER,275
699,France,Female,49,2,0.0,1,0,0,105760.01,4,PLATINUM,370
692,France,Female,28,8,95059.02,2,1,0,44420.18,1,GOLD,588
688,France,Male,52,1,0.0,2,1,1,172033.57,1,DIAMOND,635
725,France,Male,35,7,75915.75,1,1,0,150507.43,1,SILVER,963
658,France,Male,39,7,0.0,2,1,0,48378.4,4,DIAMOND,850
706,France,Male,54,9,117444.51,1,1,1,186238.85,2,PLATINUM,344
587,Germany,Male,33,6,132603.36,1,1,0,55775.72,1,SILVER,479
692,France,Male,29,4,0.0,1,1,0,76755.99,3,PLATINUM,686
713,Germany,Male,45,4,131038.14,1,1,0,74005.04,2,GOLD,495
591,France,Male,43,3,0.0,2,0,1,198926.36,3,PLATINUM,785
726,France,Male,34,9,0.0,2,0,0,14121.61,3,SILVER,616
826,Spain,Female,29,4,129938.07,1,0,1,190200.53,1,GOLD,708
502,Germany,Female,57,3,101465.31,1,1,0,43568.31,5,SILVER,882
849,France,Female,41,9,115465.28,1,1,0,103174.5,3,GOLD,623
565,Germany,Male,52,5,97720.35,2,1,0,175070.94,2,PLATINUM,324
608,France,Female,56,10,129255.2,2,1,0,142492.04,2,PLATINUM,281
769,France,Female,38,2,0.0,2,0,0,75578.67,5,SILVER,829
476,France,Male,40,6,0.0,1,1,1,22735.45,4,PLATINUM,507
710,Spain,Female,38,4,0.0,2,1,1,136390.88,4,DIAMOND,411
806,Germany,Male,34,2,96152.68,2,1,0,143711.02,2,GOLD,303
693,Spain,Female,46,3,151709.33,1,1,0,180736.24,1,SILVER,695
458,Germany,Female,43,1,106870.12,2,1,0,100564.37,3,DIAMOND,322
575,Spain,Male,28,7,0.0,1,1,1,10666.05,1,PLATINUM,750
756,France,Male,37,3,132623.6,1,1,1,58974.0,1,GOLD,677
615,France,Male,32,4,0.0,2,1,1,6225.63,4,GOLD,294
790,Spain,Female,41,7,109508.68,1,0,0,86776.38,3,SILVER,233
612,France,Female,33,0,64900.32,2,1,0,102426.12,3,PLATINUM,955
813,Germany,Male,30,1,116416.94,1,0,1,85808.22,1,DIAMOND,892
735,Spain,Male,55,2,103176.62,1,0,1,163516.16,2,PLATINUM,708
652,Germany,Female,26,1,131908.35,1,1,1,179269.79,1,PLATINUM,343
722,Germany,Male,29,1,107233.85,2,1,0,24924.92,2,DIAMOND,941
776,Germany,Female,37,1,93124.04,2,1,1,196079.32,1,DIAMOND,232
680,France,Male,31,1,0.0,2,1,1,3148.2,2,GOLD,442
646,France,Female,43,8,143061.88,1,1,0,61937.6,5,DIAMOND,320
652,France,Male,48,4,59486.31,1,1,0,163944.18,5,SILVER,751
512,France,Female,33,6,121685.31,2,1,1,83681.97,4,GOLD,973
642,France,Female,40,7,0.0,2,1,0,183963.34,1,PLATINUM,882
651,France,Female,39,8,0.0,1,1,0,137452.57,3,DIAMOND,956
676,France,Male,31,3,78990.15,1,1,1,124777.14,1,SILVER,225
658,France,Male,29,3,145512.84,1,1,0,20207.02,5,DIAMOND,783
604,France,Male,28,7,0.0,2,0,0,58595.64,3,SILVER,223
607,France,Male,45,7,123859.6,1,0,1,113051.57,1,DIAMOND,859
439,Spain,Female,32,3,138901.61,1,1,0,75685.97,4,DIAMOND,913
650,Germany,Female,55,2,140891.46,3,1,1,179834.45,5,PLATINUM,526
648,Germany,Male,31,7,125681.51,1,0,1,129980.93,4,GOLD,744
757,Germany,Female,30,6,161378.02,1,0,0,71926.28,5,DIAMOND,878
591,France,Female,34,3,96127.27,1,0,0,30972.06,4,DIAMOND,427
561,France,Female,49,8,0.0,2,1,1,12513.07,1,SILVER,517
652,France,Female,51,3,0.0,1,1,0,173989.47,1,DIAMOND,673
622,France,Male,31,5,106260.67,1,1,1,2578.43,4,SILVER,660
774,Spain,Male,32,9,0.0,2,1,0,10604.48,3,DIAMOND,752
743,France,Female,39,8,0.0,1,1,0,94263.44,3,PLATINUM,296
476,Germany,Male,30,3,134366.42,1,1,0,68343.53,4,GOLD,709
619,France,Male,29,5,0.0,2,1,0,194310.1,1,DIAMOND,775
593,Germany,Female,38,5,85626.6,1,1,1,125079.65,2,GOLD,891
545,Spain,Female,44,1,0.0,2,1,1,82614.89,3,DIAMOND,874
749,France,Female,35,3,0.0,3,1,1,132649.85,3,SILVER,574
639,Germany,Male,38,5,130170.82,1,1,1,149599.62,4,GOLD,577
841,France,Female,52,5,0.0,1,0,0,183239.71,5,GOLD,783
614,Germany,Female,37,6,96340.81,2,1,1,139377.24,2,DIAMOND,662
510,France,Female,52,6,191665.21,1,1,1,131312.56,4,SILVER,297
648,France,Male,32,0,0.0,1,0,1,117323.31,4,SILVER,674
643,Germany,Male,41,2,127841.52,1,1,0,172363.41,5,GOLD,474
639,France,Male,37,5,98186.7,1,0,1,173386.95,3,DIAMOND,261
661,France,Female,37,5,136425.18,1,1,0,81102.81,2,PLATINUM,687
743,Germany,Male,65,2,131935.51,1,1,1,96399.67,3,SILVER,399
685,Spain,Male,31,10,135213.71,1,1,1,125777.28,4,GOLD,444
698,France,Male,38,2,130015.24,1,1,1,41595.3,1,GOLD,922
476,France,Female,40,4,0.0,2,0,0,182547.04,1,GOLD,488
603,France,Female,34,9,0.0,2,1,0,167916.35,3,DIAMOND,896
631,Spain,Male,33,2,0.0,2,1,1,158268.84,1,SILVER,246
695,France,Male,46,7,49512.55,1,1,0,133007.34,3,DIAMOND,310
679,Germany,Female,50,6,132598.38,2,1,1,184017.98,2,SILVER,1000
625,France,Male,52,5,164978.01,1,1,1,67788.49,3,PLATINUM,482
715,France,Female,31,3,110581.29,1,1,1,94715.24,2,PLATINUM,964
770,Germany,Male,37,5,141547.26,2,0,1,180326.83,2,DIAMOND,890
850,France,Male,31,8,0.0,2,1,0,178667.7,4,GOLD,541
775,Germany,Male,25,10,60205.2,2,1,0,14073.11,4,GOLD,490
671,Spain,Male,58,1,178713.98,1,1,1,21768.21,4,SILVER,953
697,France,Male,32,7,175464.85,3,1,0,116442.42,1,PLATINUM,594
516,France,Female,29,2,104982.57,1,1,0,157378.5,4,GOLD,649
517,France,Male,37,5,113308.84,1,0,1,31517.16,2,DIAMOND,728
480,France,Female,28,6,0.0,2,0,0,48131.92,3,SILVER,921
469,France,Female,48,5,0.0,1,1,0,160529.71,1,PLATINUM,847
776,Germany,Female,37,2,103769.22,2,1,0,194099.12,1,SILVER,268
727,Germany,Male,37,9,101191.83,1,1,1,34551.35,2,PLATINUM,613
